Unidades de saúde;Data;Quantidade de leitos Enfermaria Ped COVID;Disponíveis/Vagos Enfermaria Ped COVID;Ocupados Enfermaria Ped COVID;Bloqueados Enfermaria Ped COVID;Ocupação(%) de leitos Enfermaria Ped COVID;Quantidade de leitos Enfermaria Ped Não COVID;Disponíveis/Vagos Enfermaria Ped Não COVID;Ocupados Enfermaria Ped Não COVID;Bloqueados Enfermaria Ped Não COVID;Ocupação(%) de leitos Enfermaria Ped Não COVID
GOIÂNIA/HMI;08/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;09/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;10/12/2020;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;11/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;12/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;13/12/2020;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;14/12/2020;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;15/12/2020;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;16/12/2020;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;17/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;18/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;19/12/2020;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;20/12/2020;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;21/12/2020;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;22/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;23/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;24/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;25/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;26/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;27/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;28/12/2020;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;29/12/2020;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;30/12/2020;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;31/12/2020;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;01/01/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;02/01/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;03/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;04/01/2021;;;;;;19,0;2,0;15,0;2,0;89,47
GOIÂNIA/HMI;05/01/2021;;;;;;19,0;2,0;15,0;2,0;89,47
GOIÂNIA/HMI;06/01/2021;;;;;;19,0;1,0;16,0;2,0;94,74
GOIÂNIA/HMI;07/01/2021;;;;;;19,0;1,0;16,0;2,0;94,74
GOIÂNIA/HMI;08/01/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;09/01/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;10/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;11/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;12/01/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;13/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;14/01/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;15/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;16/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;17/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;18/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;19/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;20/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;21/01/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;22/01/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;23/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;24/01/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;25/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;26/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;27/01/2021;;;;;;19,0;5,0;14,0;0,0;73,68
GOIÂNIA/HMI;28/01/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;29/01/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;30/01/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;31/01/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;01/02/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;02/02/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;03/02/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;04/02/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;05/02/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;06/02/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;07/02/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;08/02/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;09/02/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;10/02/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;11/02/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;12/02/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;13/02/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;14/02/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;15/02/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;16/02/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;17/02/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;18/02/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;19/02/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;20/02/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;21/02/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;22/02/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;23/02/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;24/02/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;25/02/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;26/02/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;27/02/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;28/02/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;01/03/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;02/03/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;03/03/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;04/03/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;05/03/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;06/03/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;07/03/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;08/03/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;09/03/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;10/03/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;11/03/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;12/03/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;13/03/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;14/03/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;15/03/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;16/03/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;17/03/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;18/03/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;19/03/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;20/03/2021;;;;;;19,0;6,0;13,0;0,0;68,42
GOIÂNIA/HMI;21/03/2021;;;;;;19,0;6,0;13,0;0,0;68,42
GOIÂNIA/HMI;22/03/2021;;;;;;19,0;7,0;12,0;0,0;63,16
GOIÂNIA/HMI;23/03/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;24/03/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;25/03/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;26/03/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;27/03/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;28/03/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;29/03/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;30/03/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;31/03/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;01/04/2021;;;;;;19,0;5,0;14,0;0,0;73,68
GOIÂNIA/HMI;02/04/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;03/04/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;04/04/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;05/04/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;06/04/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;07/04/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;08/04/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;09/04/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;10/04/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;11/04/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;12/04/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;13/04/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;14/04/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;15/04/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;16/04/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;17/04/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;18/04/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;19/04/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;20/04/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;21/04/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;22/04/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;23/04/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;24/04/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;25/04/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;26/04/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;27/04/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;28/04/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;29/04/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;30/04/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;01/05/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;02/05/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;03/05/2021;;;;;;19,0;6,0;13,0;0,0;68,42
GOIÂNIA/HMI;04/05/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;05/05/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;06/05/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;07/05/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;08/05/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;09/05/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;10/05/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;11/05/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;12/05/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;13/05/2021;;;;;;19,0;5,0;14,0;0,0;73,68
GOIÂNIA/HMI;14/05/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;15/05/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;16/05/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;17/05/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;18/05/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;19/05/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;20/05/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;21/05/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;22/05/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;23/05/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;24/05/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;25/05/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;26/05/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;27/05/2021;;;;;;19,0;5,0;14,0;0,0;73,68
GOIÂNIA/HMI;28/05/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;29/05/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;30/05/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;31/05/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;01/06/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;02/06/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;03/06/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;04/06/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;05/06/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;06/06/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;07/06/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;08/06/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;09/06/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;10/06/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;11/06/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;12/06/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;13/06/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;14/06/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;15/06/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;16/06/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;17/06/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;18/06/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;19/06/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;20/06/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;21/06/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;22/06/2021;;;;;;19,0;5,0;14,0;0,0;73,68
GOIÂNIA/HMI;23/06/2021;;;;;;19,0;5,0;14,0;0,0;73,68
GOIÂNIA/HMI;24/06/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;25/06/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;26/06/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;27/06/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;28/06/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;29/06/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;30/06/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;01/07/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;02/07/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;03/07/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;04/07/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;05/07/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;06/07/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;07/07/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;08/07/2021;;;;;;19,0;0,0;19,0;0,0;100,0
GOIÂNIA/HMI;09/07/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;10/07/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;11/07/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;12/07/2021;;;;;;19,0;3,0;16,0;0,0;84,21
GOIÂNIA/HMI;13/07/2021;;;;;;19,0;9,0;10,0;0,0;52,63
GOIÂNIA/HMI;14/07/2021;;;;;;19,0;6,0;13,0;0,0;68,42
GOIÂNIA/HMI;15/07/2021;;;;;;19,0;6,0;13,0;0,0;68,42
GOIÂNIA/HMI;16/07/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;17/07/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;18/07/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;19/07/2021;;;;;;19,0;2,0;17,0;0,0;89,47
GOIÂNIA/HMI;20/07/2021;;;;;;19,0;6,0;13,0;0,0;68,42
GOIÂNIA/HMI;21/07/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;22/07/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;23/07/2021;;;;;;19,0;4,0;15,0;0,0;78,95
GOIÂNIA/HMI;24/07/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;25/07/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HMI;26/07/2021;;;;;;19,0;1,0;18,0;0,0;94,74
GOIÂNIA/HUGOL;01/01/2020;;;;;;60,0;34,0;26,0;0,0;43,33
GOIÂNIA/HUGOL;02/01/2020;;;;;;60,0;33,0;27,0;0,0;45,0
GOIÂNIA/HUGOL;03/01/2020;;;;;;60,0;31,0;29,0;0,0;48,33
GOIÂNIA/HUGOL;04/01/2020;;;;;;60,0;29,0;31,0;0,0;51,67
GOIÂNIA/HUGOL;05/01/2020;;;;;;60,0;31,0;29,0;0,0;48,33
GOIÂNIA/HUGOL;06/01/2020;;;;;;60,0;28,0;32,0;0,0;53,33
GOIÂNIA/HUGOL;07/01/2020;;;;;;60,0;26,0;34,0;0,0;56,67
GOIÂNIA/HUGOL;08/01/2020;;;;;;60,0;27,0;33,0;0,0;55,0
GOIÂNIA/HUGOL;09/01/2020;;;;;;60,0;26,0;34,0;0,0;56,67
GOIÂNIA/HUGOL;10/01/2020;;;;;;60,0;30,0;30,0;0,0;50,0
GOIÂNIA/HUGOL;11/01/2020;;;;;;60,0;30,0;30,0;0,0;50,0
GOIÂNIA/HUGOL;12/01/2020;;;;;;60,0;28,0;32,0;0,0;53,33
GOIÂNIA/HUGOL;13/01/2020;;;;;;60,0;31,0;29,0;0,0;48,33
GOIÂNIA/HUGOL;14/01/2020;;;;;;60,0;26,0;34,0;0,0;56,67
GOIÂNIA/HUGOL;15/01/2020;;;;;;60,0;26,0;33,0;1,0;56,67
GOIÂNIA/HUGOL;16/01/2020;;;;;;60,0;27,0;33,0;0,0;55,0
GOIÂNIA/HUGOL;17/01/2020;;;;;;60,0;28,0;32,0;0,0;53,33
GOIÂNIA/HUGOL;18/01/2020;;;;;;60,0;24,0;36,0;0,0;60,0
GOIÂNIA/HUGOL;19/01/2020;;;;;;60,0;12,0;43,0;5,0;80,0
GOIÂNIA/HUGOL;20/01/2020;;;;;;60,0;12,0;39,0;9,0;80,0
GOIÂNIA/HUGOL;21/01/2020;;;;;;60,0;22,0;33,0;5,0;63,33
GOIÂNIA/HUGOL;22/01/2020;;;;;;60,0;21,0;34,0;5,0;65,0
GOIÂNIA/HUGOL;23/01/2020;;;;;;60,0;20,0;35,0;5,0;66,67
GOIÂNIA/HUGOL;24/01/2020;;;;;;60,0;21,0;34,0;5,0;65,0
GOIÂNIA/HUGOL;25/01/2020;;;;;;60,0;23,0;32,0;5,0;61,67
GOIÂNIA/HUGOL;26/01/2020;;;;;;60,0;26,0;34,0;0,0;56,67
GOIÂNIA/HUGOL;27/01/2020;;;;;;60,0;34,0;26,0;0,0;43,33
GOIÂNIA/HUGOL;28/01/2020;;;;;;60,0;29,0;31,0;0,0;51,67
GOIÂNIA/HUGOL;29/01/2020;;;;;;60,0;29,0;31,0;0,0;51,67
GOIÂNIA/HUGOL;30/01/2020;;;;;;60,0;32,0;27,0;1,0;46,67
GOIÂNIA/HUGOL;31/01/2020;;;;;;60,0;27,0;29,0;4,0;55,0
GOIÂNIA/HUGOL;01/02/2020;;;;;;60,0;25,0;31,0;4,0;58,33
GOIÂNIA/HUGOL;02/02/2020;;;;;;60,0;12,0;44,0;4,0;80,0
GOIÂNIA/HUGOL;03/02/2020;;;;;;60,0;20,0;36,0;4,0;66,67
GOIÂNIA/HUGOL;04/02/2020;;;;;;60,0;21,0;35,0;4,0;65,0
GOIÂNIA/HUGOL;05/02/2020;;;;;;60,0;30,0;26,0;4,0;50,0
GOIÂNIA/HUGOL;06/02/2020;;;;;;60,0;34,0;22,0;4,0;43,33
GOIÂNIA/HUGOL;07/02/2020;;;;;;60,0;36,0;20,0;4,0;40,0
GOIÂNIA/HUGOL;08/02/2020;;;;;;60,0;19,0;27,0;14,0;68,33
GOIÂNIA/HUGOL;09/02/2020;;;;;;60,0;16,0;30,0;14,0;73,33
GOIÂNIA/HUGOL;10/02/2020;;;;;;60,0;16,0;35,0;9,0;73,33
GOIÂNIA/HUGOL;11/02/2020;;;;;;60,0;21,0;35,0;4,0;65,0
GOIÂNIA/HUGOL;12/02/2020;;;;;;60,0;26,0;30,0;4,0;56,67
GOIÂNIA/HUGOL;13/02/2020;;;;;;60,0;35,0;22,0;3,0;41,67
GOIÂNIA/HUGOL;14/02/2020;;;;;;60,0;32,0;24,0;4,0;46,67
GOIÂNIA/HUGOL;15/02/2020;;;;;;60,0;28,0;28,0;4,0;53,33
GOIÂNIA/HUGOL;16/02/2020;;;;;;60,0;29,0;31,0;0,0;51,67
GOIÂNIA/HUGOL;17/02/2020;;;;;;60,0;30,0;25,0;5,0;50,0
GOIÂNIA/HUGOL;18/02/2020;;;;;;60,0;29,0;25,0;6,0;51,67
GOIÂNIA/HUGOL;19/02/2020;;;;;;60,0;34,0;20,0;6,0;43,33
GOIÂNIA/HUGOL;20/02/2020;;;;;;60,0;37,0;18,0;5,0;38,33
GOIÂNIA/HUGOL;21/02/2020;;;;;;60,0;31,0;29,0;0,0;48,33
GOIÂNIA/HUGOL;22/02/2020;;;;;;60,0;27,0;33,0;0,0;55,0
GOIÂNIA/HUGOL;23/02/2020;;;;;;60,0;31,0;29,0;0,0;48,33
GOIÂNIA/HUGOL;24/02/2020;;;;;;60,0;19,0;41,0;0,0;68,33
GOIÂNIA/HUGOL;25/02/2020;;;;;;60,0;10,0;50,0;0,0;83,33
GOIÂNIA/HUGOL;26/02/2020;;;;;;60,0;14,0;46,0;0,0;76,67
GOIÂNIA/HUGOL;27/02/2020;;;;;;60,0;15,0;43,0;2,0;75,0
GOIÂNIA/HUGOL;28/02/2020;;;;;;60,0;27,0;32,0;1,0;55,0
GOIÂNIA/HUGOL;29/02/2020;;;;;;60,0;30,0;29,0;1,0;50,0
GOIÂNIA/HUGOL;01/03/2020;;;;;;60,0;22,0;36,0;2,0;63,33
GOIÂNIA/HUGOL;02/03/2020;;;;;;60,0;23,0;36,0;1,0;61,67
GOIÂNIA/HUGOL;03/03/2020;;;;;;60,0;23,0;33,0;4,0;61,67
GOIÂNIA/HUGOL;04/03/2020;;;;;;60,0;23,0;33,0;4,0;61,67
GOIÂNIA/HUGOL;05/03/2020;;;;;;60,0;22,0;34,0;4,0;63,33
GOIÂNIA/HUGOL;06/03/2020;;;;;;60,0;23,0;33,0;4,0;61,67
GOIÂNIA/HUGOL;07/03/2020;;;;;;60,0;16,0;39,0;5,0;73,33
GOIÂNIA/HUGOL;08/03/2020;;;;;;60,0;11,0;44,0;5,0;81,67
GOIÂNIA/HUGOL;09/03/2020;;;;;;60,0;13,0;42,0;5,0;78,33
GOIÂNIA/HUGOL;10/03/2020;;;;;;60,0;15,0;41,0;4,0;75,0
GOIÂNIA/HUGOL;11/03/2020;;;;;;60,0;18,0;39,0;3,0;70,0
