Unidades de saúde;Data;Quantidade de leitos UTI Pediátrica COVID;Disponíveis/Vagos UTI Pediátrica COVID;Ocupados UTI Pediátrica COVID;Bloqueados UTI Pediátrica COVID;Ocupação(%) de leitos UTI Pediátrica COVID;Quantidade de leitos UTI Pediátrica Não COVID;Disponíveis/Vagos UTI Pediátrica Não COVID;Ocupados UTI Pediátrica Não COVID;Bloqueados UTI Pediátrica Não COVID;Ocupação(%) de leitos UTI Pediátrica Não COVID
GOIÂNIA/HUGOL;27/12/2021;11;3;6;2;72,73;20;2;17;1;90,0
GOIÂNIA/HUGOL;28/12/2021;11;0;8;3;100,0;20;1;19;0;95,0
GOIÂNIA/HUGOL;29/12/2021;11;0;7;4;100,0;20;2;18;0;90,0
GOIÂNIA/HUGOL;30/12/2021;11;0;8;3;100,0;20;2;18;0;90,0
GOIÂNIA/HUGOL;31/12/2021;11;0;8;3;100,0;20;0;20;0;100,0
GOIÂNIA/HUGOL;01/01/2022;11;1;7;3;90,91;20;0;20;0;100,0
GOIÂNIA/HUGOL;02/01/2022;11;0;9;2;100,0;20;1;19;0;95,0
GOIÂNIA/HUGOL;03/01/2022;11;0;9;2;100,0;20;1;19;0;95,0
GOIÂNIA/HUGOL;04/01/2022;11;0;9;2;100,0;20;0;19;1;100,0
GOIÂNIA/HUGOL;05/01/2022;11;1;8;2;90,91;20;0;18;2;100,0
GOIÂNIA/HUGOL;06/01/2022;11;0;9;2;100,0;20;3;17;0;85,0
GOIÂNIA/HUGOL;07/01/2022;11;3;6;2;72,73;20;1;17;2;95,0
GOIÂNIA/HUGOL;08/01/2022;11;0;6;5;100,0;20;1;17;2;95,0
GOIÂNIA/HUGOL;09/01/2022;11;0;7;4;100,0;20;4;16;0;80,0
GOIÂNIA/HUGOL;10/01/2022;11;0;10;1;100,0;20;3;17;0;85,0
GOIÂNIA/HUGOL;11/01/2022;11;0;10;1;100,0;20;3;17;0;85,0
GOIÂNIA/HUGOL;12/01/2022;11;1;9;1;90,91;20;3;17;0;85,0
GOIÂNIA/HUGOL;13/01/2022;11;2;7;2;81,82;20;2;18;0;90,0
GOIÂNIA/HUGOL;14/01/2022;11;1;8;2;90,91;20;2;18;0;90,0
GOIÂNIA/HUGOL;15/01/2022;11;0;9;2;100,0;20;3;16;1;85,0
GOIÂNIA/HUGOL;16/01/2022;11;0;10;1;100,0;20;2;18;0;90,0
GOIÂNIA/HUGOL;17/01/2022;11;0;10;1;100,0;20;3;15;2;85,0
GOIÂNIA/HUGOL;18/01/2022;11;0;9;2;100,0;20;2;16;2;90,0
GOIÂNIA/HUGOL;19/01/2022;11;2;6;3;81,82;20;4;15;1;80,0
GOIÂNIA/HUGOL;20/01/2022;11;1;7;3;90,91;20;5;13;2;75,0
GOIÂNIA/HUGOL;21/01/2022;11;2;4;5;81,82;20;4;15;1;80,0
GOIÂNIA/HUGOL;22/01/2022;11;0;9;2;100,0;20;3;16;1;85,0
GOIÂNIA/HUGOL;23/01/2022;11;1;8;2;90,91;20;6;14;0;70,0
GOIÂNIA/HUGOL;24/01/2022;11;0;9;2;100,0;20;4;14;2;80,0
GOIÂNIA/HUGOL;25/01/2022;11;0;8;3;100,0;20;4;16;0;80,0
GOIÂNIA/HUGOL;26/01/2022;11;1;7;3;90,91;20;5;15;0;75,0
GOIÂNIA/HUGOL;27/01/2022;11;1;5;5;90,91;20;7;13;0;65,0
GOIÂNIA/HUGOL;28/01/2022;11;1;5;5;90,91;20;4;15;1;80,0
GOIÂNIA/HUGOL;29/01/2022;11;0;8;3;100,0;20;4;16;0;80,0
GOIÂNIA/HUGOL;30/01/2022;11;0;8;3;100,0;20;2;18;0;90,0
GOIÂNIA/HUGOL;31/01/2022;11;0;7;4;100,0;20;2;17;1;90,0
GOIÂNIA/HUGOL;01/02/2022;11;0;8;3;100,0;20;1;18;1;95,0
GOIÂNIA/HUGOL;02/02/2022;11;0;9;2;100,0;20;3;16;1;85,0
GOIÂNIA/HUGOL;03/02/2022;11;0;4;7;100,0;20;1;19;0;95,0
GOIÂNIA/HUGOL;04/02/2022;11;4;4;3;63,64;20;1;18;1;95,0
GOIÂNIA/HUGOL;05/02/2022;11;4;6;1;63,64;20;3;17;0;85,0
GOIÂNIA/HUGOL;06/02/2022;11;0;6;5;100,0;20;3;17;0;85,0
GOIÂNIA/HUGOL;07/02/2022;11;2;6;3;81,82;20;3;17;0;85,0
GOIÂNIA/HUGOL;08/02/2022;11;4;6;1;63,64;20;4;16;0;80,0
GOIÂNIA/HUGOL;09/02/2022;11;5;5;1;54,55;20;0;13;7;100,0
GOIÂNIA/HUGOL;10/02/2022;11;7;2;2;36,36;20;0;15;5;100,0
GOIÂNIA/HUGOL;11/02/2022;11;7;3;1;36,36;20;0;15;5;100,0
GOIÂNIA/HUGOL;12/02/2022;11;7;3;1;36,36;20;2;18;0;90,0
GOIÂNIA/HUGOL;13/02/2022;11;5;4;2;54,55;20;2;18;0;90,0
GOIÂNIA/HUGOL;14/02/2022;11;4;5;2;63,64;20;4;14;2;80,0
GOIÂNIA/HUGOL;15/02/2022;11;3;6;2;72,73;20;5;15;0;75,0
GOIÂNIA/HUGOL;16/02/2022;11;2;8;1;81,82;20;7;13;0;65,0
GOIÂNIA/HUGOL;17/02/2022;11;1;7;3;90,91;20;7;12;1;65,0
GOIÂNIA/HUGOL;18/02/2022;11;1;7;3;90,91;20;7;12;1;65,0
GOIÂNIA/HUGOL;19/02/2022;11;2;6;3;81,82;20;5;14;1;75,0
GOIÂNIA/HUGOL;20/02/2022;11;3;5;3;72,73;20;4;14;2;80,0
GOIÂNIA/HUGOL;21/02/2022;11;3;4;4;72,73;20;6;12;2;70,0
GOIÂNIA/HUGOL;22/02/2022;11;3;4;4;72,73;20;3;15;2;85,0
GOIÂNIA/HUGOL;23/02/2022;11;1;7;3;90,91;20;6;13;1;70,0
GOIÂNIA/HUGOL;24/02/2022;11;2;7;2;81,82;20;7;13;0;65,0
GOIÂNIA/HUGOL;25/02/2022;11;2;8;1;81,82;20;10;10;0;50,0
GOIÂNIA/HUGOL;26/02/2022;11;2;8;1;81,82;20;9;10;1;55,0
GOIÂNIA/HUGOL;27/02/2022;11;2;7;2;81,82;20;6;12;2;70,0
GOIÂNIA/HUGOL;28/02/2022;11;2;8;1;81,82;20;4;15;1;80,0
GOIÂNIA/HUGOL;01/03/2022;11;2;7;2;81,82;20;2;16;2;90,0
GOIÂNIA/HUGOL;02/03/2022;11;2;7;2;81,82;20;1;15;4;95,0
GOIÂNIA/HUGOL;03/03/2022;11;3;7;1;72,73;20;0;18;2;100,0
GOIÂNIA/HUGOL;04/03/2022;11;2;7;2;81,82;20;0;15;5;100,0
GOIÂNIA/HUGOL;05/03/2022;11;3;6;2;72,73;20;0;15;5;100,0
GOIÂNIA/HUGOL;06/03/2022;11;3;7;1;72,73;20;2;13;5;90,0
GOIÂNIA/HUGOL;07/03/2022;11;3;7;1;72,73;20;2;13;5;90,0
GOIÂNIA/HUGOL;08/03/2022;11;2;8;1;81,82;20;2;13;5;90,0
GOIÂNIA/HUGOL;09/03/2022;11;1;8;2;90,91;20;8;11;1;60,0
GOIÂNIA/HUGOL;10/03/2022;11;1;9;1;90,91;20;8;12;0;60,0
GOIÂNIA/HUGOL;11/03/2022;11;1;9;1;90,91;20;8;11;1;60,0
GOIÂNIA/HUGOL;12/03/2022;11;0;10;1;100,0;20;7;10;3;65,0
GOIÂNIA/HUGOL;13/03/2022;11;0;9;2;100,0;20;8;11;1;60,0
GOIÂNIA/HUGOL;14/03/2022;11;4;5;2;63,64;20;7;12;1;65,0
GOIÂNIA/HUGOL;15/03/2022;11;3;7;1;72,73;20;7;13;0;65,0
GOIÂNIA/HUGOL;16/03/2022;11;2;7;2;81,82;20;8;12;0;60,0
GOIÂNIA/HUGOL;17/03/2022;11;3;7;1;72,73;20;6;14;0;70,0
GOIÂNIA/HUGOL;18/03/2022;11;3;7;1;72,73;20;5;15;0;75,0
GOIÂNIA/HUGOL;19/03/2022;11;4;6;1;63,64;20;3;17;0;85,0
GOIÂNIA/HUGOL;20/03/2022;11;4;6;1;63,64;20;3;17;0;85,0
GOIÂNIA/HUGOL;21/03/2022;11;2;8;1;81,82;20;2;18;0;90,0
GOIÂNIA/HUGOL;22/03/2022;11;1;8;2;90,91;20;1;18;1;95,0
GOIÂNIA/HUGOL;23/03/2022;11;0;9;2;100,0;20;2;18;0;90,0
GOIÂNIA/HUGOL;24/03/2022;11;0;9;2;100,0;20;3;17;0;85,0
GOIÂNIA/HUGOL;25/03/2022;11;3;7;1;72,73;20;4;16;0;80,0
GOIÂNIA/HUGOL;26/03/2022;11;4;6;1;63,64;20;5;15;0;75,0
GOIÂNIA/HUGOL;27/03/2022;11;5;5;1;54,55;20;7;13;0;65,0
GOIÂNIA/HUGOL;28/03/2022;11;6;4;1;45,45;20;4;16;0;80,0
GOIÂNIA/HUGOL;29/03/2022;11;4;6;1;63,64;20;2;17;1;90,0
GOIÂNIA/HUGOL;30/03/2022;11;2;8;1;81,82;20;5;15;0;75,0
GOIÂNIA/HUGOL;31/03/2022;11;2;8;1;81,82;20;4;15;1;80,0
GOIÂNIA/HUGOL;01/04/2022;11;3;7;1;72,73;20;2;18;0;90,0
GOIÂNIA/HUGOL;02/04/2022;11;3;7;1;72,73;20;2;18;0;90,0
GOIÂNIA/HUGOL;03/04/2022;11;2;8;1;81,82;20;3;17;0;85,0
GOIÂNIA/HUGOL;04/04/2022;11;2;8;1;81,82;20;4;16;0;80,0
GOIÂNIA/HUGOL;05/04/2022;11;3;7;1;72,73;20;4;16;0;80,0
GOIÂNIA/HUGOL;06/04/2022;11;3;7;1;72,73;20;4;16;0;80,0
GOIÂNIA/HUGOL;07/04/2022;11;5;5;1;54,55;20;6;14;0;70,0
GOIÂNIA/HUGOL;08/04/2022;11;2;6;3;81,82;20;5;15;0;75,0
GOIÂNIA/HUGOL;09/04/2022;11;3;7;1;72,73;20;2;17;1;90,0
GOIÂNIA/HUGOL;10/04/2022;11;3;7;1;72,73;20;2;16;2;90,0
GOIÂNIA/HUGOL;11/04/2022;11;3;7;1;72,73;20;2;16;2;90,0
GOIÂNIA/HUGOL;12/04/2022;11;4;6;1;63,64;20;3;17;0;85,0
GOIÂNIA/HUGOL;13/04/2022;11;4;6;1;63,64;20;1;19;0;95,0
GOIÂNIA/HUGOL;14/04/2022;11;4;6;1;63,64;20;2;17;1;90,0
GOIÂNIA/HUGOL;15/04/2022;11;5;5;1;54,55;20;3;16;1;85,0
GOIÂNIA/HUGOL;16/04/2022;11;6;4;1;45,45;20;4;16;0;80,0
GOIÂNIA/HUGOL;17/04/2022;11;6;4;1;45,45;20;4;16;0;80,0
GOIÂNIA/HUGOL;18/04/2022;11;3;7;1;72,73;20;3;17;0;85,0
GOIÂNIA/HUGOL;19/04/2022;11;3;6;2;72,73;20;3;17;0;85,0
GOIÂNIA/HUGOL;20/04/2022;11;3;7;1;72,73;20;4;16;0;80,0
GOIÂNIA/HUGOL;21/04/2022;11;5;5;1;54,55;20;3;17;0;85,0
GOIÂNIA/HUGOL;22/04/2022;11;3;7;1;72,73;20;2;18;0;90,0
GOIÂNIA/HUGOL;23/04/2022;11;2;8;1;81,82;20;1;18;1;95,0
GOIÂNIA/HUGOL;24/04/2022;11;1;8;2;90,91;20;0;20;0;100,0
GOIÂNIA/HUGOL;25/04/2022;11;2;7;2;81,82;20;0;20;0;100,0
GOIÂNIA/HUGOL;26/04/2022;11;2;8;1;81,82;20;0;20;0;100,0
GOIÂNIA/HUGOL;27/04/2022;11;1;8;2;90,91;20;0;20;0;100,0
GOIÂNIA/HUGOL;28/04/2022;11;3;7;1;72,73;20;0;20;0;100,0
GOIÂNIA/HUGOL;29/04/2022;11;3;7;1;72,73;20;0;20;0;100,0
GOIÂNIA/HUGOL;30/04/2022;11;3;7;1;72,73;20;2;18;0;90,0
GOIÂNIA/HUGOL;01/05/2022;11;4;5;2;63,64;20;0;20;0;100,0
GOIÂNIA/HUGOL;02/05/2022;11;4;6;1;63,64;20;0;20;0;100,0
GOIÂNIA/HUGOL;03/05/2022;11;6;4;1;45,45;20;2;18;0;90,0
GOIÂNIA/HUGOL;04/05/2022;11;5;5;1;54,55;20;2;17;1;90,0
GOIÂNIA/HUGOL;05/05/2022;11;5;5;1;54,55;20;1;19;0;95,0
GOIÂNIA/HUGOL;06/05/2022;11;3;6;2;72,73;20;1;19;0;95,0
GOIÂNIA/HUGOL;07/05/2022;11;0;4;7;100,0;20;2;18;0;90,0
GOIÂNIA/HUGOL;08/05/2022;11;0;4;7;100,0;20;1;19;0;95,0
GOIÂNIA/HUGOL;09/05/2022;11;0;8;3;100,0;20;1;19;0;95,0
GOIÂNIA/HUGOL;10/05/2022;11;0;2;9;100,0;30;6;19;5;80,0
GOIÂNIA/HUGOL;11/05/2022;11;0;0;11;100,0;30;7;23;0;76,67
GOIÂNIA/HUGOL;12/05/2022;;;;;;30;10;20;0;66,67
GOIÂNIA/HUGOL;13/05/2022;;;;;;30;5;21;4;83,33
GOIÂNIA/HUGOL;14/05/2022;;;;;;30;8;22;0;73,33
GOIÂNIA/HUGOL;15/05/2022;;;;;;30;8;22;0;73,33
GOIÂNIA/HUGOL;16/05/2022;;;;;;30;7;23;0;76,67
GOIÂNIA/HUGOL;17/05/2022;;;;;;30;7;21;2;76,67
GOIÂNIA/HUGOL;18/05/2022;;;;;;30;5;24;1;83,33
GOIÂNIA/HUGOL;19/05/2022;;;;;;30;8;22;0;73,33
GOIÂNIA/HUGOL;20/05/2022;;;;;;30;7;22;1;76,67
GOIÂNIA/HUGOL;21/05/2022;;;;;;30;6;23;1;80,0
GOIÂNIA/HUGOL;22/05/2022;;;;;;30;6;24;0;80,0
GOIÂNIA/HUGOL;23/05/2022;;;;;;30;8;21;1;73,33
GOIÂNIA/HUGOL;24/05/2022;;;;;;30;8;21;1;73,33
GOIÂNIA/HUGOL;25/05/2022;;;;;;30;6;23;1;80,0
GOIÂNIA/HUGOL;26/05/2022;;;;;;30;9;21;0;70,0
GOIÂNIA/HUGOL;27/05/2022;;;;;;30;10;20;0;66,67
GOIÂNIA/HUGOL;28/05/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;29/05/2022;;;;;;30;13;17;0;56,67
GOIÂNIA/HUGOL;30/05/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;31/05/2022;;;;;;30;14;15;1;53,33
GOIÂNIA/HUGOL;01/06/2022;;;;;;30;13;16;1;56,67
GOIÂNIA/HUGOL;02/06/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;03/06/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;04/06/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;05/06/2022;;;;;;30;10;20;0;66,67
GOIÂNIA/HUGOL;06/06/2022;;;;;;30;9;20;1;70,0
GOIÂNIA/HUGOL;07/06/2022;;;;;;30;10;20;0;66,67
GOIÂNIA/HUGOL;08/06/2022;;;;;;30;11;18;1;63,33
GOIÂNIA/HUGOL;09/06/2022;;;;;;30;13;17;0;56,67
GOIÂNIA/HUGOL;10/06/2022;;;;;;30;12;17;1;60,0
GOIÂNIA/HUGOL;11/06/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;12/06/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;13/06/2022;;;;;;30;8;21;1;73,33
GOIÂNIA/HUGOL;14/06/2022;;;;;;30;2;25;3;93,33
GOIÂNIA/HUGOL;15/06/2022;;;;;;30;4;23;3;86,67
GOIÂNIA/HUGOL;16/06/2022;;;;;;30;7;21;2;76,67
GOIÂNIA/HUGOL;17/06/2022;;;;;;30;4;23;3;86,67
GOIÂNIA/HUGOL;18/06/2022;;;;;;30;11;18;1;63,33
GOIÂNIA/HUGOL;19/06/2022;;;;;;30;14;16;0;53,33
GOIÂNIA/HUGOL;20/06/2022;;;;;;30;17;13;0;43,33
GOIÂNIA/HUGOL;21/06/2022;;;;;;30;15;15;0;50,0
GOIÂNIA/HUGOL;22/06/2022;;;;;;30;12;17;1;60,0
GOIÂNIA/HUGOL;23/06/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;24/06/2022;;;;;;30;14;14;2;53,33
GOIÂNIA/HUGOL;25/06/2022;;;;;;30;15;15;0;50,0
GOIÂNIA/HUGOL;26/06/2022;;;;;;30;15;15;0;50,0
GOIÂNIA/HUGOL;27/06/2022;;;;;;30;10;19;1;66,67
GOIÂNIA/HUGOL;28/06/2022;;;;;;30;16;14;0;46,67
GOIÂNIA/HUGOL;29/06/2022;;;;;;30;15;15;0;50,0
GOIÂNIA/HUGOL;30/06/2022;;;;;;30;17;13;0;43,33
GOIÂNIA/HUGOL;01/07/2022;;;;;;30;15;13;2;50,0
GOIÂNIA/HUGOL;02/07/2022;;;;;;30;12;16;2;60,0
GOIÂNIA/HUGOL;03/07/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;04/07/2022;;;;;;30;10;18;2;66,67
GOIÂNIA/HUGOL;05/07/2022;;;;;;30;13;15;2;56,67
GOIÂNIA/HUGOL;06/07/2022;;;;;;30;11;17;2;63,33
GOIÂNIA/HUGOL;07/07/2022;;;;;;30;9;20;1;70,0
GOIÂNIA/HUGOL;08/07/2022;;;;;;30;8;22;0;73,33
GOIÂNIA/HUGOL;09/07/2022;;;;;;30;14;16;0;53,33
GOIÂNIA/HUGOL;10/07/2022;;;;;;30;14;16;0;53,33
GOIÂNIA/HUGOL;11/07/2022;;;;;;30;17;13;0;43,33
GOIÂNIA/HUGOL;12/07/2022;;;;;;30;14;16;0;53,33
GOIÂNIA/HUGOL;13/07/2022;;;;;;30;14;16;0;53,33
GOIÂNIA/HUGOL;14/07/2022;;;;;;30;14;16;0;53,33
GOIÂNIA/HUGOL;15/07/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;16/07/2022;;;;;;30;9;20;1;70,0
GOIÂNIA/HUGOL;17/07/2022;;;;;;30;10;19;1;66,67
GOIÂNIA/HUGOL;18/07/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;19/07/2022;;;;;;30;12;17;1;60,0
GOIÂNIA/HUGOL;20/07/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;21/07/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;22/07/2022;;;;;;30;9;21;0;70,0
GOIÂNIA/HUGOL;23/07/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;24/07/2022;;;;;;30;11;18;1;63,33
GOIÂNIA/HUGOL;25/07/2022;;;;;;30;12;17;1;60,0
GOIÂNIA/HUGOL;26/07/2022;;;;;;30;9;21;0;70,0
GOIÂNIA/HUGOL;27/07/2022;;;;;;30;4;25;1;86,67
GOIÂNIA/HUGOL;28/07/2022;;;;;;30;4;26;0;86,67
GOIÂNIA/HUGOL;29/07/2022;;;;;;30;5;25;0;83,33
GOIÂNIA/HUGOL;30/07/2022;;;;;;30;3;24;3;90,0
GOIÂNIA/HUGOL;31/07/2022;;;;;;30;8;19;3;73,33
GOIÂNIA/HUGOL;01/08/2022;;;;;;30;6;21;3;80,0
GOIÂNIA/HUGOL;02/08/2022;;;;;;30;3;23;4;90,0
GOIÂNIA/HUGOL;03/08/2022;;;;;;30;1;25;4;96,67
GOIÂNIA/HUGOL;04/08/2022;;;;;;30;0;26;4;100,0
GOIÂNIA/HUGOL;05/08/2022;;;;;;30;4;26;0;86,67
GOIÂNIA/HUGOL;06/08/2022;;;;;;30;7;22;1;76,67
GOIÂNIA/HUGOL;07/08/2022;;;;;;30;8;21;1;73,33
GOIÂNIA/HUGOL;08/08/2022;;;;;;30;8;19;3;73,33
GOIÂNIA/HUGOL;09/08/2022;;;;;;30;7;22;1;76,67
GOIÂNIA/HUGOL;10/08/2022;;;;;;30;9;21;0;70,0
GOIÂNIA/HUGOL;11/08/2022;;;;;;30;9;20;1;70,0
GOIÂNIA/HUGOL;12/08/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;13/08/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;14/08/2022;;;;;;30;10;20;0;66,67
GOIÂNIA/HUGOL;15/08/2022;;;;;;30;10;20;0;66,67
GOIÂNIA/HUGOL;16/08/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;17/08/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;18/08/2022;;;;;;30;8;21;1;73,33
GOIÂNIA/HUGOL;19/08/2022;;;;;;30;10;20;0;66,67
GOIÂNIA/HUGOL;20/08/2022;;;;;;30;6;22;2;80,0
GOIÂNIA/HUGOL;21/08/2022;;;;;;30;5;23;2;83,33
GOIÂNIA/HUGOL;22/08/2022;;;;;;30;5;25;0;83,33
GOIÂNIA/HUGOL;23/08/2022;;;;;;30;5;25;0;83,33
GOIÂNIA/HUGOL;24/08/2022;;;;;;30;4;25;1;86,67
GOIÂNIA/HUGOL;25/08/2022;;;;;;30;5;25;0;83,33
GOIÂNIA/HUGOL;26/08/2022;;;;;;30;7;23;0;76,67
GOIÂNIA/HUGOL;27/08/2022;;;;;;30;8;22;0;73,33
GOIÂNIA/HUGOL;28/08/2022;;;;;;30;10;20;0;66,67
GOIÂNIA/HUGOL;29/08/2022;;;;;;30;10;20;0;66,67
GOIÂNIA/HUGOL;30/08/2022;;;;;;30;12;17;1;60,0
GOIÂNIA/HUGOL;31/08/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;01/09/2022;;;;;;30;9;20;1;70,0
GOIÂNIA/HUGOL;02/09/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;03/09/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;04/09/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;05/09/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;06/09/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;07/09/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;08/09/2022;;;;;;30;10;19;1;66,67
GOIÂNIA/HUGOL;09/09/2022;;;;;;30;9;19;2;70,0
GOIÂNIA/HUGOL;10/09/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;11/09/2022;;;;;;30;10;19;1;66,67
GOIÂNIA/HUGOL;12/09/2022;;;;;;30;9;21;0;70,0
GOIÂNIA/HUGOL;13/09/2022;;;;;;30;6;23;1;80,0
GOIÂNIA/HUGOL;14/09/2022;;;;;;30;5;24;1;83,33
GOIÂNIA/HUGOL;15/09/2022;;;;;;30;4;24;2;86,67
GOIÂNIA/HUGOL;16/09/2022;;;;;;30;6;20;4;80,0
GOIÂNIA/HUGOL;17/09/2022;;;;;;30;9;19;2;70,0
GOIÂNIA/HUGOL;18/09/2022;;;;;;30;11;18;1;63,33
GOIÂNIA/HUGOL;19/09/2022;;;;;;30;11;18;1;63,33
GOIÂNIA/HUGOL;20/09/2022;;;;;;30;14;16;0;53,33
GOIÂNIA/HUGOL;21/09/2022;;;;;;30;14;16;0;53,33
GOIÂNIA/HUGOL;22/09/2022;;;;;;30;14;16;0;53,33
GOIÂNIA/HUGOL;23/09/2022;;;;;;30;12;17;1;60,0
GOIÂNIA/HUGOL;24/09/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;25/09/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;26/09/2022;;;;;;30;10;19;1;66,67
GOIÂNIA/HUGOL;27/09/2022;;;;;;30;10;18;2;66,67
GOIÂNIA/HUGOL;28/09/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;29/09/2022;;;;;;30;10;19;1;66,67
GOIÂNIA/HUGOL;30/09/2022;;;;;;30;9;20;1;70,0
GOIÂNIA/HUGOL;01/10/2022;;;;;;30;7;22;1;76,67
GOIÂNIA/HUGOL;02/10/2022;;;;;;30;10;20;0;66,67
GOIÂNIA/HUGOL;03/10/2022;;;;;;30;10;19;1;66,67
GOIÂNIA/HUGOL;04/10/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;05/10/2022;;;;;;30;14;16;0;53,33
GOIÂNIA/HUGOL;06/10/2022;;;;;;30;13;16;1;56,67
GOIÂNIA/HUGOL;07/10/2022;;;;;;30;13;15;2;56,67
GOIÂNIA/HUGOL;08/10/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;09/10/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;10/10/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;11/10/2022;;;;;;30;11;19;0;63,33
GOIÂNIA/HUGOL;12/10/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;13/10/2022;;;;;;30;9;21;0;70,0
GOIÂNIA/HUGOL;14/10/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;15/10/2022;;;;;;30;15;15;0;50,0
GOIÂNIA/HUGOL;16/10/2022;;;;;;30;13;16;1;56,67
GOIÂNIA/HUGOL;17/10/2022;;;;;;30;12;16;2;60,0
GOIÂNIA/HUGOL;18/10/2022;;;;;;30;14;14;2;53,33
GOIÂNIA/HUGOL;19/10/2022;;;;;;30;14;14;2;53,33
GOIÂNIA/HUGOL;20/10/2022;;;;;;30;14;15;1;53,33
GOIÂNIA/HUGOL;21/10/2022;;;;;;30;15;14;1;50,0
GOIÂNIA/HUGOL;22/10/2022;;;;;;30;16;14;0;46,67
GOIÂNIA/HUGOL;23/10/2022;;;;;;30;17;13;0;43,33
GOIÂNIA/HUGOL;24/10/2022;;;;;;30;19;11;0;36,67
GOIÂNIA/HUGOL;25/10/2022;;;;;;30;14;14;2;53,33
GOIÂNIA/HUGOL;26/10/2022;;;;;;30;15;15;0;50,0
GOIÂNIA/HUGOL;27/10/2022;;;;;;30;14;15;1;53,33
GOIÂNIA/HUGOL;28/10/2022;;;;;;30;15;15;0;50,0
GOIÂNIA/HUGOL;29/10/2022;;;;;;30;17;13;0;43,33
GOIÂNIA/HUGOL;30/10/2022;;;;;;30;15;15;0;50,0
GOIÂNIA/HUGOL;31/10/2022;;;;;;30;14;16;0;53,33
GOIÂNIA/HUGOL;01/11/2022;;;;;;30;13;17;0;56,67
GOIÂNIA/HUGOL;02/11/2022;;;;;;30;10;19;1;66,67
GOIÂNIA/HUGOL;03/11/2022;;;;;;30;10;19;1;66,67
GOIÂNIA/HUGOL;04/11/2022;;;;;;30;12;18;0;60,0
GOIÂNIA/HUGOL;05/11/2022;;;;;;30;14;15;1;53,33
GOIÂNIA/HUGOL;06/11/2022;;;;;;30;16;14;0;46,67
GOIÂNIA/HUGOL;07/11/2022;;;;;;30;13;17;0;56,67
GOIÂNIA/HUGOL;08/11/2022;;;;;;30;11;19;0;63,33
